customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate
C0104934,Rachel Sullivan,45-54,6,MI,695,2,1,0,1323.0,63195.0
C0104935,Kimberly Thomas,35-44,3,IL,729,1,0,0,8397.0,119243.0
C0104936,Anna Pierce,35-44,6,NY,748,1,0,0,1805.0,44059.0
C0104937,Haley Mccoy,55-64,5,VA,746,3,1,1,4156.0,50088.0
C0104938,Claire Hoffman,45-54,16,IL,742,1,0,0,24731.0,43174.0
C0104939,Annette Rivas,35-44,5,NY,763,3,1,1,2928.0,87471.0
C0104940,Pamela Aguirre,55-64,4,MA,759,1,0,0,5907.0,86948.0
C0104941,George Bradshaw,25-34,15,MA,681,2,1,0,9597.0,172639.0
C0104942,Ryan Waters,45-54,11,GA,814,2,1,0,18796.0,50668.0
C0104943,Chase Matthews,65+,5,PA,808,1,0,0,4199.0,80238.0
C0104944,Sarah Nelson,45-54,15,FL,756,2,1,0,36788.0,262379.0
C0104945,Sarah Wall,55-64,5,MI,721,1,0,0,4750.0,76648.0
C0104946,Paul Smith,45-54,16,MI,722,3,1,1,14490.0,399230.0
C0104947,Kayla Burke,55-64,1,MI,705,3,1,1,6452.0,126369.0
C0104948,Jean Murillo,45-54,12,VA,711,1,0,0,19714.0,34359.0
C0104949,William Hughes,45-54,12,GA,621,2,1,0,92319.0,58535.0
C0104950,Brad Lee,35-44,8,NJ,788,4,1,1,5807.0,163107.0
C0104951,Samantha Morrow,55-64,14,MI,772,2,1,0,7949.0,134853.0
C0104952,Tony Brooks,35-44,8,VA,644,2,1,0,4825.0,81555.0
C0104953,Matthew Miller,65+,14,VA,760,3,1,1,4011.0,90106.0
C0104954,Angel Rojas,35-44,5,CA,719,1,0,0,3501.0,168352.0
C0104955,Jason Thompson,35-44,12,MI,711,2,1,0,7924.0,206382.0
C0104956,Christina Aguilar,55-64,16,MA,742,1,0,0,3190.0,215883.0
C0104957,Jason Thomas,35-44,20,NC,641,2,1,0,3308.0,107425.0
C0104958,Connie Ramirez,35-44,8,GA,719,2,1,0,182.0,135300.0
C0104959,Jon Ramos,55-64,10,MI,723,1,0,0,42699.0,37789.0
C0104960,Christopher Klein,35-44,10,NC,723,3,1,1,58254.0,234874.0
C0104961,Charles Powell,35-44,18,OH,658,2,1,0,17650.0,99742.0
C0104962,Megan Carlson,45-54,20,MA,740,1,0,0,2839.0,96176.0
C0104963,Justin Davis,35-44,13,TX,767,3,1,1,1779.0,133665.0
C0104964,Molly Mckenzie,35-44,17,WA,738,2,1,0,1240.0,51809.0
C0104965,Tammy Hendrix,25-34,2,FL,709,1,0,0,17448.0,72716.0
C0104966,Tara Jones,35-44,16,NY,820,2,1,0,36988.0,113710.0
C0104967,Alison Zuniga,35-44,17,MI,678,4,1,1,9890.0,435542.0
C0104968,Deborah Waller,25-34,15,MI,754,1,0,0,22684.0,87540.0
C0104969,Jesse Davis,45-54,12,AZ,730,3,1,1,13819.0,94458.0
C0104970,Timothy Howard,45-54,18,PA,810,2,1,0,3213.0,211975.0
C0104971,Christina Moon,25-34,14,CA,737,1,0,0,27211.0,158534.0
C0104972,John Ho,35-44,17,NY,747,3,1,1,25202.0,181382.0
C0104973,Daniel Ferrell,55-64,4,NC,742,2,1,0,2469.0,121889.0
C0104974,Megan Miller,45-54,14,IL,672,3,1,1,21344.0,76741.0
C0104975,James Robinson,35-44,9,NY,680,2,1,0,6788.0,421964.0
C0104976,Roger Petty,45-54,18,AZ,707,1,0,0,5925.0,167599.0
C0104977,John Payne,35-44,18,NC,763,1,0,0,12948.0,126078.0
C0104978,Jamie Lee,55-64,17,NJ,730,2,1,0,12477.0,185866.0
C0104979,Steven Gardner,65+,5,VA,710,2,1,0,23539.0,30235.0
C0104980,Kevin Barber,65+,10,OH,781,4,1,1,2924.0,105733.0
C0104981,Kenneth Williams,35-44,1,VA,630,3,1,1,15974.0,34992.0
C0104982,Elizabeth Williams,35-44,20,MA,661,3,1,1,2014.0,126048.0
C0104983,Jessica Mitchell,35-44,6,NJ,607,2,1,0,6539.0,70511.0
C0104984,Jesse Fleming,35-44,13,PA,774,1,0,0,7083.0,187614.0
C0104985,Jennifer Ferguson,35-44,10,VA,715,3,1,1,25953.0,199101.0
C0104986,Susan Figueroa,45-54,19,NY,763,1,0,0,8194.0,229031.0
C0104987,Mr. Thomas Jones PhD,35-44,17,TX,715,1,0,0,5918.0,147174.0
C0104988,Sherry Shannon,65+,16,OH,766,1,0,0,44852.0,62013.0
C0104989,Samantha Garcia,25-34,13,GA,714,4,1,1,4843.0,114086.0
C0104990,Joseph Beltran,25-34,3,GA,738,3,1,1,4604.0,154849.0
C0104991,Joshua Navarro,55-64,19,NY,731,1,0,0,853.0,125332.0
C0104992,Nicholas Obrien II,55-64,2,PA,735,4,1,1,6246.0,44782.0
C0104993,Ronald Baxter,35-44,10,AZ,795,3,1,1,2624.0,80925.0
C0104994,Sherri Charles,45-54,8,PA,646,2,1,0,5998.0,160681.0
C0104995,Michael Flores,35-44,8,VA,716,1,0,0,10807.0,67503.0
C0104996,Darryl Christensen,35-44,20,NY,728,1,0,0,2204.0,78037.0
C0104997,Allison Floyd,45-54,5,TX,722,1,0,0,3018.0,99021.0
C0104998,Michelle Patterson,35-44,12,CA,702,2,1,0,1189.0,37082.0
C0104999,Wendy Chavez,45-54,5,NY,695,2,1,0,4395.0,195204.0
C0105000,Jennifer Hurley,35-44,19,WA,788,1,0,0,2609.0,173063.0
C0105001,Jared Chan,45-54,15,OH,716,1,0,0,106195.0,169962.0
C0105002,Ricky Diaz,55-64,9,NJ,820,2,1,0,49259.0,123711.0
C0105003,Joshua Miller,35-44,2,MA,743,3,1,1,40547.0,39159.0
C0105004,Catherine Soto,25-34,4,CA,706,1,0,0,1713.0,63255.0
C0105005,Christopher Gay,35-44,5,TX,744,3,1,1,6550.0,170871.0
C0105006,Mary Smith,55-64,9,AZ,724,4,1,1,1913.0,155516.0
C0105007,William Giles,45-54,18,NC,780,3,1,1,73968.0,61483.0
C0105008,Jennifer Hernandez,55-64,3,MI,667,2,1,0,21967.0,59539.0
C0105009,Matthew Giles,35-44,12,IL,638,3,1,1,2291.0,127960.0
C0105010,Kenneth Murphy,35-44,7,WA,736,3,1,1,12624.0,56550.0
C0105011,Jesus Wheeler,45-54,1,MI,757,3,1,1,1368.0,189340.0
C0105012,Kevin Barton,35-44,13,NY,732,1,0,0,6879.0,147014.0
C0105013,Jeffrey Lynch,55-64,15,MI,750,1,0,0,6564.0,123133.0
C0105014,Joshua Smith,35-44,20,CA,743,1,0,0,19684.0,201662.0
C0105015,Steven Johnson,35-44,11,NY,653,1,0,0,26513.0,95191.0
C0105016,Andrew Jacobs,45-54,7,NY,732,3,1,1,8303.0,108692.0
C0105017,Mary Daniels,45-54,18,VA,779,1,0,0,6193.0,197242.0
C0105018,Linda Holt,45-54,5,VA,727,3,1,1,167.0,85400.0
C0105019,Dorothy Anderson,35-44,14,TX,661,2,1,0,52815.0,84018.0
C0105020,Gail Moss,65+,19,AZ,704,2,1,0,3681.0,126120.0
C0105021,Lori Holland,55-64,1,WA,745,1,0,0,9160.0,142803.0
C0105022,Jesse Gardner,55-64,19,OH,800,1,0,0,121894.0,74744.0
C0105023,Robert Durham,45-54,5,NY,631,1,0,0,1934.0,55594.0
C0105024,Jessica Kelly,45-54,10,OH,736,4,1,1,8313.0,82588.0
C0105025,Steven Morales,45-54,6,NC,678,1,0,0,14709.0,39649.0
C0105026,Craig Hammond,35-44,3,MI,742,1,0,0,30060.0,88260.0
C0105027,Allison Gilbert,35-44,15,IL,746,1,0,0,8115.0,72402.0
C0105028,Richard Stuart,45-54,10,TX,709,2,1,0,33213.0,36186.0
C0105029,Mark Mcpherson,25-34,11,MI,748,2,1,0,4921.0,81520.0
C0105030,Joseph Cruz Jr.,25-34,10,NJ,771,4,1,1,15556.0,183311.0
C0105031,Suzanne Wagner,55-64,15,PA,712,1,0,0,13316.0,145283.0
C0105032,Brittany Flowers,25-34,20,MI,659,1,0,0,7264.0,132896.0
C0105033,Kenneth Snyder,45-54,11,NC,784,3,1,1,11947.0,280891.0
C0105034,Rachel Patel,45-54,4,GA,757,1,0,0,2837.0,98181.0
C0105035,April Schneider,35-44,7,CA,745,1,0,0,5662.0,78044.0
C0105036,Rebecca Wood,55-64,10,PA,688,4,1,1,1730.0,160196.0
C0105037,Sonya Alvarado,35-44,3,IL,764,2,1,0,4770.0,133600.0
C0105038,Nicole Price,55-64,5,WA,811,2,1,0,31755.0,65011.0
C0105039,Evelyn Bryant,55-64,5,WA,714,4,1,1,13420.0,111209.0
C0105040,Michael Jackson,35-44,20,AZ,724,1,0,0,11725.0,173078.0
C0105041,Casey Francis,35-44,9,OH,672,1,0,0,1190.0,149697.0
C0105042,Debra White,35-44,18,PA,687,1,0,0,11897.0,172889.0
C0105043,Julia Long,35-44,12,GA,671,1,0,0,7515.0,47118.0
C0105044,Ronald Carr,35-44,11,VA,725,2,1,0,15443.0,61053.0
C0105045,David Lynn,65+,19,MI,704,3,1,1,42611.0,66458.0
C0105046,Nancy Bradford,35-44,14,MI,736,4,1,1,4961.0,184425.0
C0105047,Sandra Walker,55-64,5,OH,679,3,1,1,5548.0,230861.0
C0105048,Kimberly Valenzuela,35-44,6,NJ,712,4,1,1,24386.0,114926.0
C0105049,Ashley Sullivan,65+,14,AZ,677,2,1,0,3928.0,270488.0
C0105050,Michael Moon,35-44,1,NJ,728,1,0,0,8999.0,105808.0
C0105051,Philip Bowen,35-44,4,OH,646,1,0,0,738.0,89626.0
C0105052,Cassandra Landry,45-54,2,WA,726,2,1,0,5599.0,51789.0
C0105053,Wayne Jackson,25-34,15,MA,707,1,0,0,38794.0,113698.0
C0105054,Connie Neal,55-64,9,VA,728,1,0,0,12119.0,99964.0
C0105055,Lawrence Parks,35-44,1,AZ,645,4,1,1,23844.0,256416.0
C0105056,Scott Ayers,45-54,15,NY,749,1,0,0,25529.0,230054.0
C0105057,Michael Wood,45-54,14,OH,706,3,1,1,40909.0,151322.0
C0105058,Matthew Stone,45-54,15,NY,729,1,0,0,5342.0,263553.0
C0105059,Tiffany Hansen,25-34,4,IL,635,2,1,0,25103.0,79025.0
C0105060,Frank Freeman,35-44,18,VA,664,2,1,0,120228.0,75350.0
C0105061,Samantha Walker,35-44,4,NJ,702,1,0,0,7851.0,154576.0
C0105062,Mark Wilson,35-44,12,CA,781,1,0,0,1663.0,126971.0
C0105063,Kayla Ray,25-34,12,VA,743,2,1,0,3968.0,22173.0
C0105064,Ashley Olson,65+,5,FL,725,2,1,0,14214.0,159628.0
C0105065,Mr. Joseph Bush,45-54,8,FL,678,1,0,0,1103.0,191702.0
C0105066,Debra Johnson,45-54,2,NC,670,2,1,0,3247.0,37544.0
C0105067,Christine Parker,35-44,10,NY,732,1,0,0,5455.0,167958.0
C0105068,Jesse Murphy,35-44,14,MA,751,1,0,0,9245.0,37267.0
C0105069,Brian Daniel,45-54,7,FL,729,3,1,1,69969.0,66276.0
C0105070,Stephen Roth,35-44,11,FL,796,1,0,0,18497.0,32583.0
C0105071,Ryan Warren,35-44,20,VA,689,2,1,0,2129.0,296524.0
C0105072,Jeffery York,45-54,5,PA,728,2,1,0,500000.0,104675.0
C0105073,Tyler Baker,45-54,6,NJ,643,3,1,1,7944.0,156335.0
C0105074,Melissa Schneider,65+,3,NJ,729,1,0,0,1079.0,73502.0
C0105075,Trevor Sparks,35-44,11,FL,786,2,1,0,2331.0,60333.0
C0105076,Hector Bryant,45-54,5,NC,673,2,1,0,2347.0,125515.0
C0105077,Theresa Martinez,25-34,18,NC,757,1,0,0,1607.0,316641.0
C0105078,Kaitlyn Brown,35-44,6,TX,784,1,0,0,14996.0,78470.0
C0105079,Bonnie Woods,55-64,14,VA,688,3,1,1,330.0,94463.0
C0105080,Carlos Kirk,35-44,4,WA,741,2,1,0,26336.0,221325.0
C0105081,Selena Bailey,45-54,7,MA,791,1,0,0,21532.0,121098.0
C0105082,Chad Rivera,35-44,4,TX,730,2,1,0,4685.0,144084.0
C0105083,Rhonda Patterson,25-34,12,FL,755,2,1,0,24315.0,149527.0
C0105084,Frederick Mejia,65+,1,WA,640,1,0,0,2184.0,39784.0
C0105085,Rebecca Cole,35-44,2,PA,746,1,0,0,2949.0,49600.0
C0105086,Edwin Jackson,55-64,11,MI,743,1,0,0,15669.0,187951.0
C0105087,George Rogers DDS,35-44,11,IL,660,2,1,0,6302.0,139446.0
C0105088,Kimberly Morgan,65+,7,NY,676,2,1,0,3827.0,73320.0
C0105089,Tracey Hogan,35-44,9,MI,747,1,0,0,7071.0,204694.0
C0105090,Micheal Austin,35-44,9,NY,706,2,1,0,39439.0,342605.0
C0105091,Carl Rubio,55-64,16,FL,770,3,1,1,37646.0,219400.0
C0105092,Tracy Burnett,35-44,9,GA,733,2,1,0,13512.0,176915.0
C0105093,Gary Taylor,35-44,17,FL,722,1,0,0,5290.0,69052.0
C0105094,Sonya Williams,65+,5,FL,712,1,0,0,15149.0,145020.0
C0105095,Jacqueline Hall,45-54,4,VA,733,4,1,1,2879.0,164646.0
C0105096,Crystal Mullen,45-54,9,GA,756,1,0,0,32950.0,109918.0
C0105097,Shawn Ware,45-54,2,NC,744,1,0,0,25349.0,108256.0
C0105098,Rebecca Oneill,55-64,14,FL,700,2,1,0,82282.0,28102.0
C0105099,Aaron Morgan,55-64,8,FL,775,3,1,1,3095.0,328431.0
C0105100,Damon Schultz,45-54,8,IL,749,4,1,1,2666.0,62285.0
C0105101,Catherine Garcia,35-44,11,IL,737,2,1,0,15703.0,173070.0
C0105102,Samuel Warren,25-34,2,OH,724,4,1,1,5834.0,55655.0
C0105103,Kevin Carney,45-54,8,FL,742,1,0,0,26881.0,125231.0
C0105104,Jonathan Jefferson DVM,55-64,20,AZ,637,3,1,1,39389.0,112969.0
C0105105,Jerry Walsh,45-54,13,IL,730,1,0,0,62528.0,128426.0
C0105106,Travis Day,35-44,12,WA,793,4,1,1,8691.0,157427.0
C0105107,Aaron Diaz,35-44,11,OH,729,3,1,1,23306.0,184434.0
C0105108,Nancy Jackson,45-54,10,GA,723,3,1,1,4357.0,102254.0
C0105109,Daniel Benjamin,55-64,19,TX,693,2,1,0,10516.0,65684.0
C0105110,Renee Thompson,35-44,19,NJ,742,1,0,0,7600.0,70553.0
C0105111,Rose Mclaughlin,45-54,9,CA,711,2,1,0,7129.0,199679.0
C0105112,Arthur Gonzalez,55-64,19,VA,778,1,0,0,72309.0,113715.0
C0105113,Ryan Smith,65+,2,AZ,681,3,1,1,1619.0,74733.0
C0105114,Brandon Bennett,25-34,7,IL,699,1,0,0,8055.0,96742.0
C0105115,Brandon Sanchez,65+,7,AZ,692,1,0,0,8643.0,50057.0
C0105116,Christopher Robbins,45-54,14,NJ,802,1,0,0,17535.0,62560.0
C0105117,Alexander Martin,55-64,13,CA,711,3,1,1,2172.0,127144.0
C0105118,Joseph Miller,25-34,10,NY,695,2,1,0,5660.0,256188.0
C0105119,Richard Yoder,45-54,6,MI,625,2,1,0,3964.0,130348.0
C0105120,Frank Francis,45-54,11,NJ,678,1,0,0,543.0,26001.0
C0105121,Mark Webb,35-44,6,TX,743,1,0,0,32695.0,197095.0
C0105122,Scott Mcmahon,35-44,10,NJ,743,2,1,0,1389.0,181784.0
C0105123,Luke Dixon,45-54,7,WA,690,1,0,0,1183.0,220502.0
C0105124,Mckenzie Chavez,45-54,18,TX,693,2,1,0,25264.0,110774.0
C0105125,Kristen Blair,25-34,15,AZ,803,2,1,0,5422.0,200351.0
C0105126,Joshua White,35-44,4,GA,820,4,1,1,5651.0,152066.0
C0105127,Bryan Harrison,35-44,19,MI,771,1,0,0,5782.0,477928.0
C0105128,Michael Gonzalez,65+,14,CA,790,2,1,0,29415.0,270666.0
C0105129,Monica Frost,65+,8,MI,799,4,1,1,4179.0,122228.0
C0105130,Tracy Frye,35-44,11,OH,819,3,1,1,16549.0,85348.0
C0105131,Erika Thompson,35-44,4,IL,706,2,1,0,2060.0,82174.0
C0105132,Latasha Mendez,35-44,1,VA,680,1,0,0,12041.0,123467.0
C0105133,Sierra Moses,45-54,9,NY,802,2,1,0,23938.0,105048.0
C0105134,Rebecca Sandoval,55-64,16,CA,676,2,1,0,43744.0,105867.0
C0105135,Margaret Young,45-54,8,GA,673,1,0,0,1263.0,103320.0
C0105136,Cynthia Jackson,25-34,8,VA,674,1,0,0,5676.0,98681.0
C0105137,Michaela Sanchez,25-34,20,FL,714,2,1,0,55162.0,36458.0
C0105138,Stephanie Harris,35-44,20,MA,630,1,0,0,24495.0,148099.0
C0105139,Elizabeth Butler,55-64,10,NJ,655,3,1,1,6382.0,81485.0
C0105140,Matthew Mclaughlin PhD,45-54,1,MA,691,1,0,0,8140.0,111386.0
C0105141,Robert Roberts,45-54,14,GA,666,4,1,1,11573.0,71169.0
C0105142,Laura Green,35-44,15,TX,767,2,1,0,5179.0,123483.0
C0105143,Robert Hampton,65+,19,FL,720,4,1,1,15624.0,116931.0
C0105144,Molly White,35-44,19,GA,745,3,1,1,14598.0,69617.0
C0105145,Roger Valencia,55-64,13,NC,741,1,0,0,2127.0,121182.0
C0105146,Cody Thompson,55-64,3,VA,710,1,0,0,4502.0,119634.0
C0105147,Anthony Wright,45-54,5,VA,764,1,0,0,4699.0,108066.0
C0105148,Julie Rose,55-64,15,VA,740,3,1,1,5963.0,102477.0
C0105149,Mr. John Woodard MD,35-44,13,NC,705,1,0,0,11202.0,51932.0
C0105150,Kristin Herman,45-54,9,CA,644,3,1,1,10062.0,49145.0
C0105151,Chase Burnett,25-34,9,GA,743,3,1,1,3416.0,219509.0
C0105152,Annette Mcguire,45-54,15,WA,663,2,1,0,40471.0,78931.0
C0105153,Richard Roy,35-44,9,WA,737,2,1,0,8152.0,114416.0
C0105154,Carrie Ware,25-34,4,WA,723,3,1,1,46927.0,48356.0
C0105155,Julian Obrien,25-34,20,CA,658,3,1,1,45626.0,126074.0
C0105156,Stacey Stone,35-44,7,OH,731,1,0,0,2273.0,122756.0
C0105157,Laura Bailey,45-54,6,MI,728,1,0,0,4499.0,63493.0
C0105158,Patrick Bush,45-54,2,NY,728,2,1,0,4911.0,142969.0
C0105159,Jose Lopez,35-44,10,OH,726,1,0,0,11801.0,307147.0
C0105160,Jennifer Brown,65+,20,TX,690,2,1,0,19374.0,151407.0
C0105161,Nicole Bright,65+,4,FL,746,4,1,1,9665.0,34809.0
C0105162,Christina Ramirez,25-34,5,CA,689,2,1,0,4184.0,115238.0
C0105163,Thomas Brewer,35-44,4,MA,671,1,0,0,58802.0,37018.0
C0105164,Sarah Berry,45-54,2,WA,750,1,0,0,4788.0,47320.0
C0105165,Austin Conley,55-64,13,OH,762,4,1,1,19736.0,165789.0
C0105166,Daniel Luna,35-44,6,CA,747,1,0,0,7750.0,50974.0
C0105167,Sharon Johnson,55-64,16,IL,710,1,0,0,7494.0,153696.0
C0105168,Kenneth Maxwell,25-34,9,OH,632,2,1,0,18188.0,254294.0
C0105169,Laurie Bailey,35-44,13,FL,786,2,1,0,51617.0,215656.0
C0105170,Eric Woods,55-64,2,MI,632,2,1,0,11684.0,83438.0
C0105171,Nancy Lee,45-54,7,MA,746,2,1,0,4507.0,78028.0
C0105172,Christina Smith,55-64,9,WA,814,2,1,0,47862.0,217283.0
C0105173,John Clark,25-34,2,WA,726,1,0,0,14656.0,144487.0
C0105174,Anna Ponce,35-44,9,WA,733,2,1,0,9941.0,234735.0
C0105175,Anthony Hernandez,25-34,10,TX,737,3,1,1,27812.0,211221.0
C0105176,Daniel Wilson,35-44,9,NC,728,2,1,0,11928.0,147624.0
C0105177,Melody Stevens,25-34,11,NC,820,4,1,1,154561.0,103367.0
C0105178,Matthew Brown,45-54,16,TX,682,1,0,0,8121.0,459376.0
C0105179,Nichole Davis,45-54,16,FL,676,2,1,0,32196.0,45739.0
C0105180,James Anderson,45-54,1,NC,705,2,1,0,13772.0,105799.0
C0105181,Bryan Griffith,35-44,13,NJ,798,2,1,0,13717.0,29097.0
C0105182,Nathan Stanley,25-34,19,NY,694,1,0,0,5248.0,149215.0
C0105183,Olivia Randolph,45-54,18,GA,739,2,1,0,5279.0,161349.0
C0105184,Marcus Blair,25-34,7,TX,768,4,1,1,14705.0,83469.0
C0105185,Kenneth Reynolds,55-64,16,TX,755,2,1,0,2859.0,87963.0
C0105186,Joshua Guerrero,25-34,17,NC,765,1,0,0,4062.0,59832.0
C0105187,Shawn Shepherd,45-54,8,NC,783,1,0,0,8253.0,82809.0
C0105188,Ashley Duran,55-64,18,VA,733,2,1,0,35898.0,111546.0
C0105189,Brian Mitchell,45-54,13,AZ,699,1,0,0,8925.0,136209.0
C0105190,Melanie Garrett,45-54,16,FL,726,3,1,1,8757.0,39118.0
C0105191,George Smith,45-54,15,IL,704,4,1,1,2275.0,146746.0
C0105192,Vicki Hernandez,25-34,16,WA,820,4,1,1,61996.0,199921.0
C0105193,Carl Larsen,45-54,20,CA,696,2,1,0,30593.0,173971.0
C0105194,Mercedes Richardson,55-64,18,WA,741,2,1,0,35019.0,125814.0
C0105195,Mikayla Franco,65+,9,MA,652,1,0,0,1418.0,106945.0
C0105196,Patrick Rios,35-44,12,TX,725,1,0,0,12356.0,165255.0
C0105197,Cindy Estrada,35-44,13,FL,707,2,1,0,2628.0,43515.0
C0105198,Bethany Neal,55-64,18,NJ,750,1,0,0,20454.0,51123.0
C0105199,Alan Davis DVM,45-54,8,GA,751,1,0,0,11921.0,62849.0
C0105200,Donald Coleman,35-44,7,MA,783,3,1,1,15102.0,235729.0
C0105201,Gabriel Richardson,35-44,15,NC,780,3,1,1,3429.0,92118.0
C0105202,Thomas Lewis,35-44,20,MI,717,4,1,1,2327.0,25853.0
C0105203,Todd Beasley,45-54,19,NY,677,1,0,0,3756.0,127608.0
C0105204,Allison Branch,35-44,3,PA,682,3,1,1,11724.0,216901.0
C0105205,Jenny Cox,25-34,19,FL,733,2,1,0,6059.0,196178.0
C0105206,David Simpson,25-34,16,FL,727,1,0,0,10980.0,105662.0
C0105207,Kyle Brown,65+,4,TX,731,2,1,0,2371.0,216271.0
C0105208,Tracey Reynolds,25-34,1,AZ,695,2,1,0,8040.0,46735.0
C0105209,Alison Perez,25-34,5,TX,784,2,1,0,43223.0,55134.0
C0105210,Douglas Santos,45-54,19,GA,653,3,1,1,12074.0,101055.0
C0105211,Grace Green,35-44,16,GA,693,2,1,0,13015.0,162057.0
C0105212,Samantha Cohen,65+,12,CA,671,4,1,1,13141.0,182458.0
C0105213,Courtney Page,65+,13,WA,710,1,0,0,4384.0,149151.0
C0105214,David Martinez,35-44,9,GA,776,3,1,1,57417.0,108925.0
C0105215,Susan Sullivan,35-44,19,TX,707,4,1,1,12437.0,107035.0
C0105216,Thomas Bowman MD,35-44,4,TX,724,2,1,0,10023.0,245191.0
C0105217,Elizabeth Brown,25-34,7,NJ,749,3,1,1,18479.0,143412.0
C0105218,Michael Bolton,35-44,5,MI,704,2,1,0,25055.0,120819.0
C0105219,Jeffery Thompson,25-34,17,OH,737,1,0,0,1818.0,273410.0
C0105220,John Rodriguez,25-34,11,OH,731,2,1,0,8670.0,87482.0
C0105221,Danielle Hamilton,45-54,14,CA,669,2,1,0,118447.0,107143.0
C0105222,Justin Hammond,25-34,19,CA,699,1,0,0,59064.0,186603.0
C0105223,Kayla Williams,25-34,4,NC,735,2,1,0,7132.0,292019.0
C0105224,Thomas Sparks,45-54,20,IL,777,1,0,0,19411.0,107069.0
C0105225,Ashlee Ross,35-44,3,NY,777,1,0,0,5476.0,138021.0
C0105226,Ann Martin,25-34,16,IL,814,4,1,1,12387.0,59425.0
C0105227,Kimberly Black,25-34,15,MI,741,4,1,1,4675.0,223449.0
C0105228,Meagan West,35-44,17,PA,701,2,1,0,4581.0,74069.0
C0105229,Andre Cortez,35-44,4,IL,717,2,1,0,3983.0,87545.0
C0105230,Michele Ford,55-64,20,PA,714,2,1,0,61010.0,135142.0
C0105231,Andrew Chavez,65+,16,MI,701,1,0,0,4553.0,96163.0
C0105232,Joel Perez,35-44,3,CA,737,1,0,0,31892.0,50279.0
C0105233,Anthony Berg,35-44,12,AZ,739,3,1,1,4827.0,27955.0
C0105234,Joseph Hill,55-64,17,NC,667,2,1,0,4208.0,128748.0
C0105235,Robert Thompson,45-54,10,NY,768,2,1,0,12930.0,233032.0
C0105236,Allison Cunningham,35-44,8,VA,637,1,0,0,1705.0,237858.0
C0105237,Joseph Rice,25-34,6,MA,709,4,1,1,17991.0,136378.0
C0105238,Jeffery Jordan,35-44,11,CA,771,1,0,0,6882.0,146199.0
C0105239,Allen Martinez,45-54,20,NY,747,2,1,0,4184.0,89908.0
C0105240,Cristian Lambert,25-34,13,FL,703,1,0,0,3234.0,271184.0
C0105241,Christina Powell,35-44,15,TX,808,1,0,0,86302.0,69258.0
C0105242,Tamara Gonzales,35-44,16,VA,700,2,1,0,7776.0,146201.0
C0105243,Jeffrey Long,35-44,16,FL,629,2,1,0,7393.0,129120.0
C0105244,Angela Richards,45-54,9,IL,740,2,1,0,23099.0,205051.0
C0105245,Sandra Lyons,45-54,16,WA,639,1,0,0,2951.0,62613.0
C0105246,Andrew Whitney,45-54,7,MI,682,4,1,1,31608.0,114007.0
C0105247,Jeffery Collins,35-44,12,NJ,748,3,1,1,7763.0,153136.0
C0105248,Kevin Fischer,25-34,7,TX,699,3,1,1,1540.0,54378.0
C0105249,Amber Chapman,55-64,19,MA,746,1,0,0,4287.0,221655.0
C0105250,Becky King,45-54,15,TX,667,4,1,1,2177.0,104134.0
C0105251,Matthew Richards,25-34,12,NJ,758,3,1,1,8932.0,47767.0
C0105252,Teresa Jones,35-44,10,MI,643,2,1,0,3127.0,88000.0
C0105253,Nicole Hodge,55-64,11,OH,779,1,0,0,2740.0,110885.0
C0105254,Debra Smith,55-64,16,WA,698,1,0,0,11506.0,72913.0
C0105255,Zachary Jones,55-64,6,AZ,788,3,1,1,8542.0,45460.0
C0105256,Amanda Bishop,45-54,17,TX,682,2,1,0,34579.0,105353.0
C0105257,Rhonda Evans,35-44,6,MA,806,2,1,0,32788.0,170866.0
C0105258,Samantha Noble,35-44,3,NY,676,3,1,1,8722.0,218935.0
C0105259,Larry Fritz,35-44,15,VA,639,3,1,1,14759.0,145252.0
C0105260,Maria Gonzalez,45-54,15,WA,721,2,1,0,1497.0,71909.0
C0105261,Melinda Cervantes,45-54,7,NC,775,4,1,1,18681.0,160142.0
C0105262,Justin Carter,35-44,13,WA,755,1,0,0,13264.0,168037.0
C0105263,James Garcia,55-64,15,WA,772,3,1,1,25461.0,32323.0
C0105264,Dustin Williams,35-44,16,GA,756,2,1,0,5611.0,232151.0
C0105265,Derek Hall,25-34,20,FL,683,1,0,0,5670.0,139425.0
C0105266,Frank White,35-44,18,OH,754,1,0,0,5713.0,138901.0
C0105267,Tracy Santiago,55-64,9,AZ,724,3,1,1,45320.0,57208.0
C0105268,Lauren Barr,65+,5,NY,688,2,1,0,11379.0,251637.0
C0105269,Jill Smith DDS,45-54,2,MA,728,1,0,0,1346.0,126999.0
C0105270,Carmen Jordan,65+,12,FL,717,1,0,0,17558.0,202670.0
C0105271,Mary Johnson DDS,55-64,14,MI,783,2,1,0,4647.0,71389.0
C0105272,Sally Fernandez,55-64,14,MI,696,1,0,0,29777.0,143377.0
C0105273,Brandon Brown,55-64,1,FL,694,1,0,0,15468.0,45733.0
C0105274,Maurice Johnson,35-44,15,GA,688,3,1,1,35901.0,129763.0
C0105275,Lori Davis,55-64,16,FL,805,1,0,0,28187.0,61211.0
C0105276,Taylor Acevedo,45-54,15,IL,691,1,0,0,24955.0,50785.0
C0105277,Cynthia Cohen,55-64,11,MA,778,2,1,0,31614.0,69048.0
